Ticket_ID,Customer_ID,Ticket_Date,Month,Month_Number,Gender,Region,Customer_Type,Department,Issue_Type,Channel,Agent_ID,Ticket_Status,Resolution_Time_Days,SLA_Target_Days,SLA_Breached,Escalated,CSAT_Rating,Priority,Resolved_Flag,Pending_Flag,Escalated_Flag,SLA_Breach_Flag
TKT11415,CUST7713,25-01-2025,Jan,1,Male,East,Existing,IT Support,Delivery Delay,Chat,AG104,Resolved,6.4,5,Yes,No,4,Low,1,0,0,1
TKT11416,CUST1071,08-02-2025,Feb,2,Male,South,Existing,Billing,Delivery Delay,Phone,AG125,Escalated,7.7,5,Yes,Yes,2,Medium,0,0,1,1
TKT11417,CUST2755,18-10-2025,Oct,10,Female,Central,New,Delivery,Billing Query,Phone,AG108,Resolved,4.9,5,No,No,5,High,1,0,0,0
TKT11418,CUST9000,11-05-2025,May,5,Female,Central,Premium,HR,Delivery Delay,Website,AG139,Resolved,3.9,5,No,No,4,High,1,0,0,0
TKT11419,CUST3244,17-08-2025,Aug,8,Female,North,New,IT Support,Delivery Delay,Website,AG107,Resolved,3.7,5,No,No,4,Critical,1,0,0,0
TKT11420,CUST3785,18-04-2025,Apr,4,Female,South,Existing,Billing,Refund Request,Chat,AG122,Resolved,3.7,5,No,No,5,Medium,1,0,0,0
TKT11421,CUST9734,21-06-2025,Jun,6,Female,North,Existing,IT Support,Product Complaint,Email,AG128,Resolved,4.3,5,No,No,5,Low,1,0,0,0
TKT11422,CUST4952,12-04-2025,Apr,4,Male,North,Existing,IT Support,Account Update,Website,AG109,Pending,,3,Yes,Yes,3,High,0,1,1,1
TKT11423,CUST2493,20-12-2025,Dec,12,Female,West,Premium,IT Support,Billing Query,Phone,AG136,Resolved,4.4,5,No,No,4,High,1,0,0,0
TKT11424,CUST7511,12-01-2025,Jan,1,Female,Central,Existing,Billing,Billing Query,App,AG103,Resolved,2.2,5,No,No,5,Low,1,0,0,0
TKT11425,CUST6774,02-10-2025,Oct,10,Male,South,New,Billing,General Query,Email,AG110,Resolved,0.5,3,No,No,5,Medium,1,0,0,0
TKT11426,CUST6978,11-04-2025,Apr,4,Female,North,Existing,IT Support,Billing Query,App,AG148,Resolved,3.8,5,No,No,4,High,1,0,0,0
TKT11427,CUST9483,13-02-2025,Feb,2,Male,North,Existing,Sales,General Query,Chat,AG148,Pending,,3,Yes,Yes,1,Medium,0,1,1,1
TKT11428,CUST4567,01-11-2025,Nov,11,Female,South,Existing,Delivery,Product Complaint,Email,AG135,Resolved,4.8,5,No,No,5,Medium,1,0,0,0
TKT11429,CUST9240,17-01-2025,Jan,1,Female,West,New,IT Support,Technical Issue,Website,AG132,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT11430,CUST5607,26-11-2025,Nov,11,Female,West,Existing,Billing,Refund Request,App,AG116,Resolved,4.5,5,No,No,5,Low,1,0,0,0
TKT11431,CUST5507,26-02-2025,Feb,2,Female,Central,New,Billing,Delivery Delay,Phone,AG133,In Progress,1.3,5,No,No,5,Medium,0,1,0,0
TKT11432,CUST9730,07-11-2025,Nov,11,Male,South,Existing,Billing,Billing Query,Chat,AG109,In Progress,4.2,5,No,No,4,Medium,0,1,0,0
TKT11433,CUST2903,30-10-2025,Oct,10,Male,North,Existing,IT Support,Refund Request,App,AG145,Resolved,3.4,5,No,No,4,Medium,1,0,0,0
TKT11434,CUST2565,12-01-2025,Jan,1,Female,West,Premium,IT Support,Billing Query,Website,AG112,Resolved,5.4,5,Yes,No,4,Low,1,0,0,1
TKT11435,CUST2630,14-11-2025,Nov,11,Female,South,Existing,IT Support,Technical Issue,App,AG125,Resolved,6.7,5,Yes,No,4,High,1,0,0,1
TKT11436,CUST2055,21-03-2025,Mar,3,Male,South,Existing,Product,General Query,Email,AG142,Resolved,3.5,3,Yes,Yes,2,Medium,1,0,1,1
TKT11437,CUST8799,04-08-2025,Aug,8,Male,South,New,Finance,Billing Query,Phone,AG132,In Progress,3.3,5,No,No,4,Critical,0,1,0,0
TKT11438,CUST2220,05-12-2025,Dec,12,Female,North,Existing,Product,Delivery Delay,Email,AG147,Escalated,10.4,5,Yes,Yes,3,High,0,0,1,1
TKT11439,CUST6632,21-09-2025,Sep,9,Female,Central,Existing,Delivery,Refund Request,Phone,AG112,Resolved,6.2,5,Yes,No,4,Low,1,0,0,1
TKT11440,CUST8506,29-05-2025,May,5,Female,South,Existing,Billing,Technical Issue,Phone,AG112,Resolved,6,5,Yes,No,4,Medium,1,0,0,1
TKT11441,CUST1572,22-03-2025,Mar,3,Female,South,Existing,Billing,Account Update,Website,AG137,Resolved,1.8,3,No,No,4,Medium,1,0,0,0
TKT11442,CUST4052,03-08-2025,Aug,8,Female,South,New,Billing,Technical Issue,Chat,AG134,Resolved,7.1,5,Yes,No,3,Medium,1,0,0,1
TKT11443,CUST7463,17-07-2025,Jul,7,Male,South,Existing,IT Support,Product Complaint,App,AG137,Resolved,7.9,5,Yes,Yes,3,High,1,0,1,1
TKT11444,CUST9720,19-07-2025,Jul,7,Female,West,Existing,IT Support,Refund Request,App,AG106,In Progress,4.4,5,No,No,4,Medium,0,1,0,0
TKT11445,CUST8530,25-01-2025,Jan,1,Male,East,Existing,Sales,Account Update,Email,AG121,In Progress,3.1,3,Yes,No,4,Low,0,1,0,1
TKT11446,CUST8623,30-03-2025,Mar,3,Male,South,Premium,Billing,Delivery Delay,Phone,AG149,Pending,,5,Yes,No,3,High,0,1,0,1
TKT11447,CUST7694,25-09-2025,Sep,9,Female,Central,Existing,IT Support,General Query,App,AG148,Resolved,0.9,3,No,No,4,Medium,1,0,0,0
TKT11448,CUST2475,23-05-2025,May,5,Male,North,Premium,Delivery,Billing Query,Phone,AG113,Resolved,2.7,5,No,No,3,Medium,1,0,0,0
TKT11449,CUST2836,28-02-2025,Feb,2,Male,North,Existing,Delivery,Delivery Delay,Chat,AG108,Resolved,6.5,5,Yes,No,3,Critical,1,0,0,1
TKT11450,CUST6745,31-12-2025,Dec,12,Male,East,Existing,IT Support,Delivery Delay,Phone,AG145,In Progress,6.1,5,Yes,No,4,Low,0,1,0,1
TKT11451,CUST7983,26-01-2025,Jan,1,Male,South,Existing,IT Support,Technical Issue,Email,AG114,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT11452,CUST1292,16-02-2025,Feb,2,Female,East,Existing,Finance,General Query,Email,AG126,Resolved,3.8,3,Yes,Yes,4,Critical,1,0,1,1
TKT11453,CUST7906,15-10-2025,Oct,10,Male,East,Existing,Delivery,Technical Issue,Phone,AG102,Resolved,6.1,5,Yes,Yes,2,Low,1,0,1,1
TKT11454,CUST1178,23-09-2025,Sep,9,Female,North,New,Sales,General Query,Chat,AG106,Resolved,0.5,3,No,No,4,Low,1,0,0,0
TKT11455,CUST8988,16-01-2025,Jan,1,Male,Central,New,IT Support,Technical Issue,Chat,AG107,Resolved,6.5,5,Yes,Yes,3,Low,1,0,1,1
TKT11456,CUST3358,18-07-2025,Jul,7,Female,West,Premium,IT Support,Billing Query,Email,AG128,Resolved,4.3,5,No,No,3,Low,1,0,0,0
TKT11457,CUST6823,09-10-2025,Oct,10,Female,South,Existing,Billing,Delivery Delay,Phone,AG134,Resolved,6.6,5,Yes,Yes,3,Low,1,0,1,1
TKT11458,CUST6807,27-03-2025,Mar,3,Female,Central,New,HR,Delivery Delay,Phone,AG134,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT11459,CUST1307,07-09-2025,Sep,9,Male,Central,Premium,Billing,General Query,App,AG109,Pending,,3,Yes,Yes,2,Medium,0,1,1,1
TKT11460,CUST2206,27-09-2025,Sep,9,Female,Central,New,IT Support,Delivery Delay,Chat,AG108,Resolved,8.7,5,Yes,No,3,Medium,1,0,0,1
TKT11461,CUST4579,01-12-2025,Dec,12,Male,North,Premium,Billing,Refund Request,Email,AG147,Resolved,5.3,5,Yes,No,5,High,1,0,0,1
TKT11462,CUST5838,27-04-2025,Apr,4,Male,Central,Premium,Finance,Refund Request,Chat,AG123,Resolved,3.4,5,No,No,4,High,1,0,0,0
TKT11463,CUST9134,07-01-2025,Jan,1,Male,South,Existing,Sales,Billing Query,App,AG141,Resolved,4.9,5,No,No,5,High,1,0,0,0
TKT11464,CUST3376,17-05-2025,May,5,Female,West,New,Product,Refund Request,App,AG109,Resolved,2.4,5,No,No,4,Medium,1,0,0,0
TKT11465,CUST7723,25-06-2025,Jun,6,Male,West,Existing,HR,Technical Issue,Phone,AG143,In Progress,4.4,5,No,No,4,Medium,0,1,0,0
TKT11466,CUST5332,24-11-2025,Nov,11,Female,Central,Existing,Delivery,Technical Issue,Email,AG111,Resolved,9.6,5,Yes,Yes,4,Low,1,0,1,1
TKT11467,CUST1140,11-11-2025,Nov,11,Male,West,Premium,Finance,Delivery Delay,Phone,AG113,Resolved,3.6,5,No,No,3,High,1,0,0,0
TKT11468,CUST1010,03-08-2025,Aug,8,Female,Central,Existing,Billing,Refund Request,Phone,AG145,Resolved,6,5,Yes,Yes,3,Low,1,0,1,1
TKT11469,CUST9776,23-03-2025,Mar,3,Male,West,Existing,Sales,Technical Issue,Chat,AG118,Resolved,7.6,5,Yes,Yes,3,Medium,1,0,1,1
TKT11470,CUST4087,11-08-2025,Aug,8,Male,South,Premium,HR,Refund Request,Chat,AG112,Resolved,6,5,Yes,No,4,Low,1,0,0,1
TKT11471,CUST1315,13-04-2025,Apr,4,Female,West,Existing,Product,Technical Issue,Phone,AG104,Resolved,6.9,5,Yes,Yes,3,Medium,1,0,1,1
TKT11472,CUST7782,30-09-2025,Sep,9,Female,West,Premium,Finance,Product Complaint,Phone,AG123,Escalated,9.7,5,Yes,Yes,2,High,0,0,1,1
TKT11473,CUST3425,14-01-2025,Jan,1,Female,Central,Premium,Billing,Technical Issue,Phone,AG138,Resolved,5.6,5,Yes,Yes,2,Medium,1,0,1,1
TKT11474,CUST2117,08-06-2025,Jun,6,Male,East,Premium,Billing,Billing Query,Chat,AG115,Resolved,2.8,5,No,No,5,Low,1,0,0,0
TKT11475,CUST9213,01-06-2025,Jun,6,Male,North,Existing,Product,Technical Issue,Chat,AG109,Resolved,6.7,5,Yes,Yes,2,Low,1,0,1,1
TKT11476,CUST3631,18-04-2025,Apr,4,Female,Central,Premium,Billing,Technical Issue,Email,AG123,Resolved,3.9,5,No,No,5,Low,1,0,0,0
TKT11477,CUST7640,07-07-2025,Jul,7,Female,West,Premium,Product,Delivery Delay,Website,AG124,Resolved,5,5,No,No,4,High,1,0,0,0
TKT11478,CUST5883,28-10-2025,Oct,10,Male,South,Existing,Sales,Technical Issue,Email,AG149,Resolved,7.7,5,Yes,Yes,3,Medium,1,0,1,1
TKT11479,CUST6099,08-04-2025,Apr,4,Male,Central,Existing,IT Support,Billing Query,Chat,AG148,In Progress,2.8,5,No,No,4,Medium,0,1,0,0
TKT11480,CUST1152,11-05-2025,May,5,Female,Central,New,Product,Product Complaint,App,AG146,Resolved,5,5,No,No,3,Medium,1,0,0,0
TKT11481,CUST1166,20-10-2025,Oct,10,Male,South,New,Delivery,Technical Issue,Phone,AG101,Resolved,6.2,5,Yes,Yes,2,Medium,1,0,1,1
TKT11482,CUST9136,20-06-2025,Jun,6,Female,East,Premium,Product,Billing Query,App,AG128,Resolved,5.4,5,Yes,Yes,3,High,1,0,1,1
TKT11483,CUST6696,02-07-2025,Jul,7,Female,South,Existing,HR,Refund Request,Email,AG117,In Progress,2.5,5,No,No,4,Low,0,1,0,0
TKT11484,CUST8776,30-12-2025,Dec,12,Male,West,Premium,Delivery,Delivery Delay,Chat,AG130,Escalated,10.6,5,Yes,Yes,3,Medium,0,0,1,1
TKT11485,CUST2928,08-02-2025,Feb,2,Male,Central,New,Billing,Account Update,Chat,AG104,In Progress,3.4,3,Yes,No,4,High,0,1,0,1
TKT11486,CUST5427,15-01-2025,Jan,1,Male,South,New,Billing,Product Complaint,Chat,AG123,Resolved,2.9,5,No,No,4,Medium,1,0,0,0
TKT11487,CUST2833,04-01-2025,Jan,1,Male,West,New,IT Support,General Query,Chat,AG117,Pending,,3,Yes,No,3,Medium,0,1,0,1
TKT11488,CUST3609,15-12-2025,Dec,12,Male,Central,Premium,IT Support,Technical Issue,Chat,AG128,Resolved,6.4,5,Yes,No,3,Medium,1,0,0,1
TKT11489,CUST8284,29-07-2025,Jul,7,Female,North,Premium,Product,Technical Issue,App,AG148,Escalated,12.6,5,Yes,Yes,3,High,0,0,1,1
TKT11490,CUST9495,10-06-2025,Jun,6,Male,Central,New,HR,General Query,Chat,AG129,In Progress,1,3,No,No,4,Low,0,1,0,0
TKT11491,CUST8442,16-01-2025,Jan,1,Male,Central,Existing,IT Support,Delivery Delay,Phone,AG117,Resolved,5.4,5,Yes,No,4,Medium,1,0,0,1
TKT11492,CUST5027,18-04-2025,Apr,4,Male,East,Existing,Billing,Delivery Delay,Chat,AG138,Pending,,5,Yes,Yes,2,Low,0,1,1,1
TKT11493,CUST3533,07-11-2025,Nov,11,Female,West,Premium,Sales,Technical Issue,Chat,AG141,Resolved,6.6,5,Yes,No,4,High,1,0,0,1
TKT11494,CUST4478,15-08-2025,Aug,8,Female,West,Existing,HR,Account Update,App,AG123,Resolved,4.7,3,Yes,Yes,3,High,1,0,1,1
TKT11495,CUST1971,19-06-2025,Jun,6,Male,South,Premium,Product,Technical Issue,Phone,AG141,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT11496,CUST4888,03-02-2025,Feb,2,Female,West,Premium,IT Support,Product Complaint,App,AG146,Resolved,7,5,Yes,Yes,3,Low,1,0,1,1
TKT11497,CUST8097,08-09-2025,Sep,9,Male,West,Premium,IT Support,Technical Issue,Email,AG138,Resolved,4.1,5,No,No,4,Low,1,0,0,0
TKT11498,CUST6057,04-09-2025,Sep,9,Female,South,Existing,Delivery,Delivery Delay,Chat,AG140,Resolved,7.3,5,Yes,No,4,Medium,1,0,0,1
TKT11499,CUST1270,26-09-2025,Sep,9,Female,East,Existing,Sales,Technical Issue,Phone,AG147,Resolved,5.6,5,Yes,No,5,High,1,0,0,1
TKT11500,CUST5320,21-05-2025,May,5,Male,South,New,Product,Refund Request,Email,AG125,Resolved,6.4,5,Yes,No,4,Low,1,0,0,1
TKT11501,CUST2294,01-10-2025,Oct,10,Female,East,Premium,Billing,Technical Issue,Website,AG121,Resolved,4.8,5,No,No,5,Low,1,0,0,0
TKT11502,CUST6311,06-04-2025,Apr,4,Female,West,Existing,Sales,Refund Request,Website,AG125,Resolved,4.2,5,No,No,5,High,1,0,0,0
TKT11503,CUST6099,15-08-2025,Aug,8,Female,East,Premium,Billing,Billing Query,Email,AG103,Pending,,5,Yes,No,3,High,0,1,0,1
TKT11504,CUST1315,08-02-2025,Feb,2,Male,Central,Existing,Product,Technical Issue,Phone,AG141,Resolved,9.4,5,Yes,No,4,Low,1,0,0,1
TKT11505,CUST1711,29-10-2025,Oct,10,Female,North,Existing,Sales,General Query,Phone,AG109,In Progress,4.1,3,Yes,Yes,3,Low,0,1,1,1
TKT11506,CUST6032,29-01-2025,Jan,1,Female,East,Premium,Delivery,Account Update,Chat,AG149,Resolved,1.9,3,No,No,5,Medium,1,0,0,0
TKT11507,CUST3256,14-11-2025,Nov,11,Female,East,Existing,Sales,Technical Issue,App,AG110,Resolved,5.1,5,Yes,No,4,Medium,1,0,0,1
TKT11508,CUST2922,02-09-2025,Sep,9,Female,South,Premium,Billing,Delivery Delay,Phone,AG101,In Progress,2.4,5,No,No,4,Low,0,1,0,0
TKT11509,CUST9866,24-08-2025,Aug,8,Female,South,Existing,Finance,Technical Issue,Email,AG138,Pending,,5,Yes,No,5,High,0,1,0,1
TKT11510,CUST6906,04-07-2025,Jul,7,Female,West,Existing,Billing,Account Update,App,AG148,Escalated,7,3,Yes,Yes,3,Low,0,0,1,1
TKT11511,CUST4966,29-09-2025,Sep,9,Male,North,Existing,IT Support,Delivery Delay,Email,AG125,Resolved,7.1,5,Yes,Yes,3,High,1,0,1,1
TKT11512,CUST6693,24-08-2025,Aug,8,Female,South,Premium,Product,Technical Issue,Phone,AG128,Resolved,8.4,5,Yes,No,4,High,1,0,0,1
TKT11513,CUST3336,27-08-2025,Aug,8,Female,Central,New,Delivery,Technical Issue,Email,AG115,Resolved,4.5,5,No,No,3,Low,1,0,0,0
TKT11514,CUST7995,23-09-2025,Sep,9,Male,West,Premium,Billing,Delivery Delay,Chat,AG150,Resolved,5,5,No,No,4,Medium,1,0,0,0
TKT11515,CUST8348,25-12-2025,Dec,12,Male,Central,New,Sales,Technical Issue,App,AG130,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT11516,CUST4860,06-12-2025,Dec,12,Female,East,Existing,IT Support,Technical Issue,Website,AG145,Resolved,7.2,5,Yes,No,3,Medium,1,0,0,1
TKT11517,CUST1407,06-03-2025,Mar,3,Female,West,Premium,Delivery,Billing Query,Phone,AG142,Resolved,2.7,5,No,No,3,Medium,1,0,0,0
TKT11518,CUST5906,26-06-2025,Jun,6,Male,South,Existing,Delivery,Technical Issue,App,AG144,Resolved,10.1,5,Yes,No,4,Low,1,0,0,1
TKT11519,CUST9395,03-01-2025,Jan,1,Male,Central,Existing,Billing,Delivery Delay,Email,AG115,Escalated,13.1,5,Yes,Yes,3,Low,0,0,1,1
TKT11520,CUST1355,22-05-2025,May,5,Male,West,Existing,IT Support,Technical Issue,Phone,AG116,Resolved,8.1,5,Yes,Yes,4,High,1,0,1,1
TKT11521,CUST4135,07-06-2025,Jun,6,Male,East,Premium,Delivery,Refund Request,Chat,AG145,Resolved,7.2,5,Yes,No,4,Low,1,0,0,1
TKT11522,CUST5238,20-11-2025,Nov,11,Male,North,Existing,Product,Product Complaint,Phone,AG143,Resolved,5.8,5,Yes,Yes,4,High,1,0,1,1
TKT11523,CUST3127,26-05-2025,May,5,Male,South,New,IT Support,Billing Query,Email,AG129,Pending,,5,Yes,Yes,3,Low,0,1,1,1
TKT11524,CUST7485,20-10-2025,Oct,10,Male,East,Existing,Product,Billing Query,Phone,AG142,Resolved,5.8,5,Yes,Yes,4,Medium,1,0,1,1
TKT11525,CUST6238,02-06-2025,Jun,6,Male,West,New,Finance,General Query,App,AG124,Resolved,4.6,3,Yes,Yes,4,Low,1,0,1,1
TKT11526,CUST2003,12-07-2025,Jul,7,Male,East,New,IT Support,Technical Issue,Email,AG132,Resolved,8.4,5,Yes,No,4,Low,1,0,0,1
TKT11527,CUST7171,14-03-2025,Mar,3,Male,East,Existing,Delivery,Product Complaint,Chat,AG120,Resolved,3,5,No,No,3,Low,1,0,0,0
TKT11528,CUST3470,01-11-2025,Nov,11,Female,North,Existing,Delivery,Delivery Delay,Website,AG137,Pending,,5,Yes,No,1,Medium,0,1,0,1
TKT11529,CUST9184,10-12-2025,Dec,12,Female,Central,Existing,Billing,Technical Issue,Email,AG124,Resolved,6.1,5,Yes,No,5,Medium,1,0,0,1
TKT11530,CUST2284,20-05-2025,May,5,Male,South,New,Sales,Refund Request,Email,AG148,Resolved,4.5,5,No,No,5,Medium,1,0,0,0
TKT11531,CUST3292,06-07-2025,Jul,7,Male,East,Premium,Delivery,General Query,Chat,AG102,Resolved,4.2,3,Yes,No,5,High,1,0,0,1
TKT11532,CUST2497,20-10-2025,Oct,10,Female,East,New,IT Support,Technical Issue,App,AG122,Escalated,11,5,Yes,Yes,2,Medium,0,0,1,1
TKT11533,CUST8510,02-03-2025,Mar,3,Male,South,New,Delivery,Delivery Delay,Phone,AG121,Escalated,10.6,5,Yes,Yes,3,High,0,0,1,1
TKT11534,CUST2586,17-07-2025,Jul,7,Male,West,Premium,IT Support,Delivery Delay,Chat,AG115,Resolved,6,5,Yes,Yes,3,Medium,1,0,1,1
TKT11535,CUST9015,22-10-2025,Oct,10,Male,South,Existing,HR,Technical Issue,Email,AG121,Resolved,6.9,5,Yes,Yes,3,Medium,1,0,1,1
TKT11536,CUST3204,15-11-2025,Nov,11,Male,West,New,Sales,Billing Query,App,AG122,Escalated,7.1,5,Yes,Yes,3,Medium,0,0,1,1
TKT11537,CUST7239,29-10-2025,Oct,10,Female,North,Existing,Delivery,Technical Issue,Chat,AG108,Escalated,12.9,5,Yes,Yes,3,Critical,0,0,1,1
TKT11538,CUST2160,10-12-2025,Dec,12,Female,East,Existing,HR,Account Update,App,AG139,In Progress,0.5,3,No,No,4,Medium,0,1,0,0
TKT11539,CUST7721,11-01-2025,Jan,1,Male,Central,Existing,IT Support,Technical Issue,Email,AG103,Resolved,4.4,5,No,No,4,Low,1,0,0,0
TKT11540,CUST5433,03-03-2025,Mar,3,Male,West,Existing,Finance,Account Update,App,AG102,Resolved,2.7,3,No,No,4,Medium,1,0,0,0
TKT11541,CUST9157,29-11-2025,Nov,11,Female,Central,Premium,Finance,Delivery Delay,Phone,AG135,Resolved,6.3,5,Yes,No,5,Medium,1,0,0,1
TKT11542,CUST1466,14-08-2025,Aug,8,Male,North,Existing,IT Support,Technical Issue,Chat,AG106,Resolved,6.7,5,Yes,No,4,Low,1,0,0,1
TKT11543,CUST4092,02-06-2025,Jun,6,Male,Central,Existing,IT Support,Product Complaint,App,AG126,Resolved,2.1,5,No,No,4,High,1,0,0,0
TKT11544,CUST9440,18-07-2025,Jul,7,Female,East,New,Billing,General Query,Email,AG141,Pending,,3,Yes,No,3,Low,0,1,0,1
TKT11545,CUST1539,21-02-2025,Feb,2,Male,North,Existing,Billing,Billing Query,Email,AG119,Escalated,9.4,5,Yes,Yes,3,Low,0,0,1,1
TKT11546,CUST1637,17-09-2025,Sep,9,Female,Central,Existing,Delivery,Billing Query,App,AG129,Resolved,6,5,Yes,Yes,3,High,1,0,1,1
TKT11547,CUST6583,28-02-2025,Feb,2,Male,Central,Existing,Billing,Technical Issue,Email,AG101,Resolved,5.5,5,Yes,No,4,High,1,0,0,1
TKT11548,CUST4644,13-03-2025,Mar,3,Female,Central,Existing,Delivery,Product Complaint,Chat,AG117,Resolved,8.7,5,Yes,No,4,Low,1,0,0,1
TKT11549,CUST9731,28-05-2025,May,5,Female,South,New,Delivery,Delivery Delay,Phone,AG147,Resolved,6.3,5,Yes,No,3,Low,1,0,0,1
TKT11550,CUST7763,15-12-2025,Dec,12,Female,East,Existing,IT Support,Delivery Delay,Chat,AG145,Resolved,7.2,5,Yes,No,4,Critical,1,0,0,1
TKT11551,CUST7721,04-03-2025,Mar,3,Female,Central,Premium,Delivery,Refund Request,App,AG135,Pending,,5,Yes,No,3,High,0,1,0,1
TKT11552,CUST8791,06-11-2025,Nov,11,Male,East,New,Product,Refund Request,Chat,AG103,Resolved,3.6,5,No,No,5,Medium,1,0,0,0
TKT11553,CUST9051,31-08-2025,Aug,8,Male,North,Existing,Sales,Billing Query,App,AG105,Resolved,2.5,5,No,No,5,Low,1,0,0,0
TKT11554,CUST4394,26-11-2025,Nov,11,Female,Central,New,Delivery,General Query,Chat,AG144,Pending,,3,Yes,No,2,Medium,0,1,0,1
TKT11555,CUST8461,17-04-2025,Apr,4,Male,Central,Existing,Delivery,Billing Query,Website,AG113,Resolved,4,5,No,No,4,Low,1,0,0,0
TKT11556,CUST6307,14-08-2025,Aug,8,Female,Central,Existing,Billing,Billing Query,Phone,AG122,Resolved,1.9,5,No,No,5,Low,1,0,0,0
TKT11557,CUST1405,09-11-2025,Nov,11,Female,Central,Existing,Delivery,Refund Request,Website,AG146,Resolved,5.7,5,Yes,Yes,4,Low,1,0,1,1
TKT11558,CUST5604,06-08-2025,Aug,8,Male,North,Existing,HR,Refund Request,App,AG123,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT11559,CUST7741,29-08-2025,Aug,8,Male,South,Existing,IT Support,Account Update,App,AG123,Escalated,3,3,Yes,Yes,2,Medium,0,0,1,1
TKT11560,CUST9916,16-09-2025,Sep,9,Female,Central,New,Billing,General Query,Chat,AG133,Resolved,2.5,3,No,No,4,Low,1,0,0,0
TKT11561,CUST5852,19-09-2025,Sep,9,Female,East,New,IT Support,Technical Issue,Website,AG137,Resolved,4.9,5,No,No,4,Medium,1,0,0,0
TKT11562,CUST2695,05-01-2025,Jan,1,Female,South,Existing,HR,Technical Issue,Phone,AG113,Resolved,6.9,5,Yes,Yes,3,Low,1,0,1,1
TKT11563,CUST7975,18-09-2025,Sep,9,Male,East,New,Product,Delivery Delay,Chat,AG142,Resolved,5.6,5,Yes,Yes,5,Medium,1,0,1,1
TKT11564,CUST2203,23-02-2025,Feb,2,Female,East,Existing,Billing,Refund Request,Website,AG101,Resolved,8.2,5,Yes,No,3,Low,1,0,0,1
TKT11565,CUST2063,16-02-2025,Feb,2,Female,North,Existing,Delivery,Refund Request,Email,AG110,Resolved,3.2,5,No,No,3,Low,1,0,0,0
TKT11566,CUST5942,03-08-2025,Aug,8,Female,North,New,IT Support,Billing Query,Email,AG126,Resolved,3,5,No,No,5,Medium,1,0,0,0
TKT11567,CUST5004,26-06-2025,Jun,6,Male,North,Existing,IT Support,General Query,Chat,AG129,In Progress,4.9,3,Yes,No,5,Medium,0,1,0,1
TKT11568,CUST2974,09-01-2025,Jan,1,Female,West,Existing,IT Support,Delivery Delay,App,AG122,In Progress,4.9,5,No,No,3,Medium,0,1,0,0
TKT11569,CUST4936,09-04-2025,Apr,4,Male,South,Existing,Product,Product Complaint,Website,AG123,Pending,,5,Yes,No,3,Low,0,1,0,1
TKT11570,CUST7352,20-01-2025,Jan,1,Male,South,Existing,Product,Refund Request,Email,AG110,Resolved,4.2,5,No,No,3,High,1,0,0,0
TKT11571,CUST5720,29-08-2025,Aug,8,Male,South,Existing,Delivery,Account Update,Email,AG133,Pending,,3,Yes,No,4,Low,0,1,0,1
TKT11572,CUST4324,02-03-2025,Mar,3,Female,North,Existing,IT Support,Billing Query,Website,AG103,Escalated,14,5,Yes,Yes,4,Medium,0,0,1,1
TKT11573,CUST7516,27-06-2025,Jun,6,Male,East,Existing,Finance,Billing Query,Website,AG144,In Progress,4,5,No,No,5,Medium,0,1,0,0
TKT11574,CUST3175,04-12-2025,Dec,12,Male,West,Existing,Billing,Product Complaint,Email,AG137,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT11575,CUST7395,03-03-2025,Mar,3,Female,South,Existing,Product,Delivery Delay,Email,AG124,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT11576,CUST4371,25-05-2025,May,5,Male,North,Existing,Finance,Refund Request,Chat,AG120,Resolved,8.9,5,Yes,No,4,High,1,0,0,1
TKT11577,CUST3711,04-08-2025,Aug,8,Female,South,Existing,Delivery,Delivery Delay,Chat,AG135,Resolved,6.3,5,Yes,Yes,4,Low,1,0,1,1
TKT11578,CUST6196,03-01-2025,Jan,1,Female,South,Existing,Product,Product Complaint,Website,AG136,Resolved,6.3,5,Yes,No,3,High,1,0,0,1
TKT11579,CUST5013,09-06-2025,Jun,6,Female,North,New,HR,Delivery Delay,App,AG126,Resolved,5.1,5,Yes,Yes,3,Medium,1,0,1,1
TKT11580,CUST3665,15-08-2025,Aug,8,Female,North,Existing,Finance,Delivery Delay,Chat,AG111,Resolved,7.3,5,Yes,Yes,2,High,1,0,1,1
TKT11581,CUST6528,26-09-2025,Sep,9,Female,North,Existing,HR,General Query,Email,AG137,Resolved,0.5,3,No,No,5,Medium,1,0,0,0
TKT11582,CUST6810,30-04-2025,Apr,4,Male,Central,Existing,Billing,Delivery Delay,Website,AG119,Resolved,4.8,5,No,No,3,Low,1,0,0,0
TKT11583,CUST8141,30-03-2025,Mar,3,Female,North,Existing,Billing,Technical Issue,Email,AG134,In Progress,8.2,5,Yes,No,4,Low,0,1,0,1
TKT11584,CUST2370,25-11-2025,Nov,11,Female,Central,Existing,Billing,General Query,Chat,AG114,Resolved,1.8,3,No,No,5,Medium,1,0,0,0
